ID_REF,GSM701542,GSM701543,GSM701544,GSM701545,no mutation,mutation,log 2 fold change,fold change
1552623_at,5.8892455,17.56154,1.855697,1.542413,11.72539275,1.699055,-2.786831788,0.1449038882
1552625_a_at,150.73622,317.61523,239.27081,165.844,234.175725,202.557405,-0.2092607043,0.8649803689
1552626_a_at,69.99012,39.981018,31.753662,34.443245,54.985569,33.0984535,-0.7322892222,0.6019480038
1552627_a_at,286.45898,209.75795,191.56982,130.27155,248.108465,160.920685,-0.6246211739,0.6485900632
1552628_a_at,586.5963,502.88373,456.50626,269.27332,544.740015,362.88979,-0.5860363804,0.6661706135
1552629_a_at,2.3403904,1.8324095,2.0941722,0.82391995,2.08639995,1.459046075,-0.5159902975,0.6993127444
1552630_a_at,42.667107,24.517246,12.772318,25.21111,33.5921765,18.991714,-0.8227551591,0.5653612233
1552631_a_at,20.052614,24.147749,15.799558,17.307999,22.1001815,16.5537785,-0.4168976595,0.7490335996
1552632_a_at,27.261438,23.83516,12.845321,11.826957,25.548299,12.336139,-1.050336314,0.4828555905
1552633_at,155.0843,151.21861,94.954735,44.110462,153.151455,69.5325985,-1.139197663,0.4540120007
1552634_a_at,139.6748,173.8413,74.47888,67.11951,156.75805,70.799195,-1.14673467,0.451646311
1552637_at,10.107713,14.591742,19.294863,28.054396,12.3497275,23.6746295,0.9388626395,1.917016347
1552639_at,22.930721,11.558359,22.860836,18.992586,17.24454,20.926711,0.2792059393,1.213526774
1552641_s_at,63.07539,69.10806,105.67272,101.644104,66.091725,103.658412,0.6492956417,1.568402277
1552643_at,182.3891,149.54054,116.07162,69.44569,165.96482,92.758655,-0.8393236559,0.5589055259
1552644_a_at,56.490627,42.182423,41.371544,18.225515,49.336525,29.7985295,-0.7274149653,0.6039851712
1552646_at,42.93818,39.189922,33.836933,41.19095,41.064051,37.5139415,-0.130449106,0.9135470219
1552648_a_at,235.11752,102.61284,92.71546,82.73488,168.86518,87.72517,-0.9448091316,0.5194982767
1552649_a_at,22.06708,10.552835,12.753626,16.89236,16.3099575,14.822993,-0.1379162424,0.9088308783
1552651_a_at,68.20677,61.96557,51.257538,52.870148,65.08617,52.063843,-0.3220692156,0.7999217499
1552652_at,39.658897,47.586933,59.67704,32.353836,43.622915,46.015438,0.077031783,1.054845555
1552656_s_at,59.915333,27.408125,31.18154,30.666021,43.661729,30.9237805,-0.4976525594,0.7082582666
1552657_a_at,11.319577,3.4467485,1.3060596,10.854386,7.38316275,6.0802228,-0.2801147709,0.8235255006
1552658_a_at,42.556927,39.049324,35.92968,11.415828,40.8031255,23.672754,-0.7854521126,0.5801701147
1552660_a_at,51.110832,76.383064,76.419525,35.97285,63.746948,56.1961875,-0.1818840145,0.8815510274
1552661_at,9.463701,0.40878606,7.784181,5.606812,4.93624353,6.6954965,0.4397774699,1.356395093
1552662_a_at,11.125604,18.936682,17.363733,14.235501,15.031143,15.799617,0.0719348673,1.051125453
1552663_a_at,66.25164,20.136957,37.770344,46.28507,43.1942985,42.027707,-0.03950014785,0.9729920026
1552664_at,433.19705,170.69133,118.971375,63.345547,301.94419,91.158461,-1.72783344,0.3019050011
1552665_at,49.35254,44.20423,28.058086,23.371363,46.778385,25.7147245,-0.8632473571,0.5497138155
1552666_a_at,0.52405244,1.3196526,0.26883325,7.3987784,0.92185252,3.833805825,2.0561694,4.158806037
1552667_a_at,28.342037,5.02987,4.608568,19.082037,16.6859535,11.8453025,-0.4943190881,0.7098966505
1552669_at,20.033693,3.4294324,6.3513794,13.391743,11.7315627,9.8715612,-0.2490450281,0.8414532192
1552670_a_at,338.69836,143.56078,129.22731,137.58604,241.12957,133.406675,-0.8539777276,0.5532572177
1552671_a_at,65.98089,27.764645,33.330063,26.214933,46.8727675,29.772498,-0.6547697051,0.6351768754
1552672_a_at,43.695934,23.528017,18.990013,51.075554,33.6119755,35.0327835,0.05973028314,1.042270886
1552673_at,0.8636177,0.664663,3.059934,0.60320747,0.76414035,1.831570735,1.261171871,2.396903573
1552674_at,4.5641375,0.5929053,1.6898596,1.6454158,2.5785214,1.6676377,-0.6287381266,0.6467418498
1552675_at,13.142506,2.2755208,3.902367,7.2977085,7.7090134,5.60003775,-0.4611096833,0.7264272948
1552676_at,42.825657,24.165194,24.984682,39.665897,33.4954255,32.3252895,-0.05130078825,0.9650657968
1552677_a_at,43.7572,42.277893,47.4311,35.51012,43.0175465,41.47061,-0.05283597488,0.9640394066
1552678_a_at,275.65775,430.2846,257.91003,209.63928,352.971175,233.774655,-0.5944318456,0.6623052293
1552680_a_at,91.91636,114.44567,111.49838,57.590683,103.181015,84.5445315,-0.2873941971,0.8193806923
1552682_a_at,26.70899,37.26887,30.633371,19.019392,31.98893,24.8263815,-0.3656987356,0.7760929015
1552684_a_at,118.829155,151.35231,95.39674,94.67207,135.0907325,95.034405,-0.5074068989,0.703485748
1552685_a_at,29.84135,35.030113,19.523947,2.5795496,32.4357315,11.0517483,-1.553309365,0.34072758
1552686_at,15.190305,2.982011,2.4408772,2.062638,9.086158,2.2517576,-2.012618862,0.2478228532
1552687_a_at,15.738578,6.7851653,8.659073,5.9439445,11.26187165,7.30150875,-0.6251801022,0.6483388354
1552689_at,31.743546,81.74255,40.549812,5.7154803,56.743048,23.13264615,-1.294513343,0.4076736616
1552690_a_at,21.145447,24.247063,23.261992,20.465061,22.696255,21.8635265,-0.05392814422,0.963309872
1552691_at,14.371524,29.950647,15.456374,13.094625,22.1610855,14.2754995,-0.6344873232,0.6441696865
1552693_at,0.24482845,1.5339968,0.431085,1.1123502,0.889412625,0.7717176,-0.2047798749,0.8676710655
1552694_at,12.89524,5.53389,7.583528,6.150625,9.214565,6.8670765,-0.4242200254,0.745241528
1552695_a_at,88.57703,45.50873,32.793076,22.621368,67.04288,27.707222,-1.274822055,0.4132761301
1552696_at,56.63664,46.58481,19.039324,24.271246,51.610725,21.655285,-1.252951737,0.4195888548
1552698_at,22.657045,37.377575,27.402906,11.655135,30.01731,19.5290205,-0.6201751046,0.6505919584
1552701_a_at,3.8207533,16.9602,500.15167,6.1137414,10.39047665,253.1327057,4.606560178,24.36199168
1552703_s_at,1.0547688,18.643732,521.6266,3.5874746,9.8492504,262.6070373,4.736747839,26.66264199
1552705_at,13.218629,9.347523,5.8525105,5.690706,11.283076,5.77160825,-0.9671151451,0.5115279069
1552708_a_at,24.804693,22.226103,14.963276,13.074643,23.515398,14.0189595,-0.746226475,0.5961608432
1552711_a_at,96.656555,173.26515,111.86837,100.58938,134.9608525,106.228875,-0.3453650208,0.7871088025
1552712_a_at,381.6966,234.03526,134.51349,173.34317,307.86593,153.92833,-1.000043441,0.4999849447
1552713_a_at,8.111267,21.806837,9.951339,10.162147,14.959052,10.056743,-0.572855604,0.6722847811
1552714_at,9.857562,4.324579,1.3835965,3.4574094,7.0910705,2.42050295,-1.550696587,0.3413452101
1552715_a_at,7.2329464,0.3633197,7.457849,15.643354,3.79813305,11.5506015,1.604605633,3.041126087
1552716_at,28.692036,12.3688965,6.7809763,1.550963,20.53046625,4.16596965,-2.301042157,0.2029164657
1552717_s_at,29.516575,53.922474,60.605434,48.862324,41.7195245,54.733879,0.3917113895,1.311948774
1552718_at,11.614646,13.922045,13.693943,12.205614,12.7683455,12.9497785,0.02035582625,1.014209594
1552719_at,54.96587,54.65672,32.701637,12.667485,54.811295,22.684561,-1.272762481,0.4138665397
1552721_a_at,6.944988,4.189226,14.712728,9.891265,5.567107,12.3019965,1.143892753,2.209764695
1552722_at,8.91423,8.776538,4.725855,8.730216,8.845384,6.7280355,-0.3947394573,0.7606267292
1552724_at,15.572225,5.6286616,14.864508,29.613216,10.6004433,22.238862,1.068958367,2.097918113
1552725_s_at,17.877111,42.780273,20.406122,9.2522335,30.328692,14.82917775,-1.032244674,0.4889488063
1552726_at,21.294823,21.923246,21.185307,4.306813,21.6090345,12.74606,-0.7615832563,0.589848658
1552727_s_at,49.028576,21.101685,38.359432,29.822756,35.0651305,34.091094,-0.04064220021,0.9722220769
1552729_at,84.06818,87.28881,71.738266,72.91644,85.678495,72.327353,-0.2443917848,0.8441716092
1552730_at,3.8466742,4.9940705,2.4190283,7.3693004,4.42037235,4.89416435,0.146894649,1.107183731
1552731_at,2.4517343,0.72037417,1.695023,0.655417,1.586054235,1.17522,-0.4325112516,0.7409708786
1552732_at,6.2510624,10.205071,6.5583,8.651329,8.2280667,7.6048145,-0.1136404315,0.9242528989
1552733_at,6.749226,8.440045,10.119794,5.917978,7.5946355,8.018886,0.07842110336,1.055861865
1552734_at,23.895273,23.816889,19.564598,20.58579,23.856081,20.075194,-0.2489431317,0.8415126525
1552735_at,117.25864,91.07033,35.629543,40.40213,104.164485,38.0158365,-1.454191031,0.3649596741
1552736_a_at,156.90369,218.0425,173.81981,140.71608,187.473095,157.267945,-0.253458919,0.8388827474
1552737_s_at,14.698785,19.386198,26.836609,29.705786,17.0424915,28.2711975,0.7301967301,1.658865284
1552738_a_at,39.86822,45.24957,32.711163,23.844269,42.558895,28.277716,-0.5897950952,0.6644372698
1552739_s_at,59.92177,87.865326,62.32294,53.435143,73.893548,57.8790415,-0.3524073708,0.7832759837
1552740_at,40.30393,33.906387,13.759622,22.308989,37.1051585,18.0343055,-1.040875904,0.4860322993
1552742_at,39.45472,34.191998,17.835127,18.584312,36.823359,18.2097195,-1.015912535,0.4945154379
1552743_at,10.639669,4.988247,10.4977865,13.763026,7.813958,12.13040625,0.6345024613,1.552402284
1552745_at,18.539938,13.814966,0.74851626,2.3955586,16.177452,1.57203743,-3.363276923,0.09717460018
1552747_a_at,14.229021,5.710654,10.990362,9.531157,9.9698375,10.2607595,0.04149562778,1.029180215
1552749_a_at,12.342085,8.463488,8.724924,25.655407,10.4027865,17.1901655,0.7246134128,1.652457781
1552750_at,0.36552265,0.6405388,0.61792403,7.335048,0.503030725,3.976486015,2.98277567,7.905055929
1552751_a_at,40.502796,19.46075,31.49985,41.025715,29.981773,36.2627825,0.2744039287,1.209494265
1552752_a_at,31.71608,28.44524,15.534104,21.44575,30.08066,18.489927,-0.7020966927,0.6146782351
1552754_a_at,99.0923,44.1025,58.963593,44.185375,71.5974,51.574484,-0.4732497161,0.72034018
1552755_at,1.8330305,2.2730925,2.203751,3.5124059,2.0530615,2.85807845,0.4772686724,1.392105619
1552757_s_at,0.9021173,0.6318694,0.9541886,3.8874023,0.76699335,2.42079545,1.658195207,3.156214392
1552758_at,11.898595,6.8873587,3.8521545,2.284565,9.39297685,3.06835975,-1.614114812,0.3266653159
1552760_at,13.201801,8.646105,6.637026,13.690268,10.923953,10.163647,-0.1040768378,0.9304001033
1552761_at,22.558508,31.406338,6.324895,23.80706,26.982423,15.0659775,-0.8407256271,0.5583626608
1552763_at,0.52741027,3.1315913,0.7733465,0.29891616,1.829500785,0.53613133,-1.770791685,0.2930478819
1552765_x_at,10.458027,16.06368,7.8776293,6.1127644,13.2608535,6.99519685,-0.9227370721,0.5275072868
1552766_at,88.66024,19.810072,66.03842,12.005236,54.235156,39.021828,-0.4749469669,0.7194932379
1552767_a_at,1905.5507,354.19852,920.2168,412.45316,1129.87461,666.33498,-0.7618431391,0.589742414
1552768_at,7.2777596,2.96343,1.8918631,4.2295823,5.1205948,3.0607227,-0.7424390578,0.5977279632
1552769_at,33.447945,42.155327,20.28895,23.591425,37.801636,21.9401875,-0.7848728185,0.5804031206
1552770_s_at,18.522684,17.036934,6.988716,15.090379,17.779809,11.0395475,-0.6875587874,0.6209036048
1552771_a_at,6.7320504,7.5805173,3.1811926,0.9615622,7.15628385,2.0713774,-1.788620179,0.2894487479
1552772_at,23.735271,16.13073,9.252565,4.3454947,19.9330005,6.79902985,-1.551758086,0.3410941494
1552773_at,41.374386,30.99775,21.21165,12.024038,36.186068,16.617844,-1.122701133,0.4592332054
1552774_a_at,45.741684,54.684708,22.48118,10.537933,50.213196,16.5095565,-1.604765188,0.3287891992
1552775_at,10.920134,9.639559,3.5885477,3.7729027,10.2798465,3.6807252,-1.481756774,0.3580525449
1552777_a_at,0.82669866,3.33714,2.0291152,5.1438217,2.08191933,3.58646845,0.7846497712,1.722674072
1552779_a_at,15.107978,5.7315674,6.684501,0.7734918,10.4197727,3.7289964,-1.482464497,0.3578769429
1552782_at,40.317677,10.168327,15.771337,7.3906374,25.243002,11.5809872,-1.124125253,0.4587801086
1552783_at,2.3813887,4.951901,11.066459,0.8920207,3.66664485,5.97923985,0.7055015502,1.63071148
1552785_at,17.625528,11.576788,8.407897,9.960164,14.601158,9.1840305,-0.6688834537,0.6289932963
1552787_at,63.38968,81.25938,25.466595,26.543428,72.32453,26.0050115,-1.475695367,0.3595600483
1552788_a_at,61.76251,71.289406,60.891594,48.11517,66.525958,54.503382,-0.2875716272,0.8192799268
1552789_at,14.530743,37.885395,37.646034,25.349771,26.208069,31.4979025,0.2652446999,1.20183988
1552790_a_at,116.65433,136.95853,114.86958,72.19842,126.80643,93.534,-0.4390651112,0.7376124381
1552791_a_at,4.0281715,3.5683117,4.923219,9.416677,3.7982416,7.169948,0.9166309799,1.88770193
1552792_at,149.14122,80.24302,50.624325,37.664577,114.69212,44.144451,-1.377462267,0.3848952395
1552793_at,16.510637,28.386173,12.43148,4.9452095,22.448405,8.68834475,-1.369459688,0.3870361725
1552794_a_at,26.458824,14.361125,22.615536,14.280732,20.4099745,18.448134,-0.1457994826,0.9038783463
1552796_a_at,15.187578,27.263998,2.5813944,15.467412,21.225788,9.0244032,-1.233914682,0.4251622225
1552797_s_at,79.79895,68.2302,30.190321,13.4609995,74.014575,21.82566025,-1.761784098,0.2948832747
1552798_a_at,8.849378,9.127712,4.6305084,8.814002,8.988545,6.7222552,-0.4191422883,0.7478691156
1552799_at,5.612185,8.816174,3.4841034,5.651217,7.2141795,4.5676602,-0.6593799912,0.6331503396
1552800_at,10.009128,11.739449,8.638511,6.7607055,10.8742885,7.69960825,-0.4980640595,0.7080562788
1552801_at,1.289356,0.53563386,0.441936,1.0936534,0.91249493,0.7677947,-0.2490959415,0.8414235244
1552803_a_at,22.050049,10.866221,2.3402352,6.907232,16.458135,4.6237336,-1.831670679,0.2809390979
1552804_a_at,72.10699,34.25456,15.943307,35.918686,53.180775,25.9309965,-1.036227153,0.4876009517
1552806_a_at,14.259145,16.657276,12.833999,14.5323925,15.4582105,13.68319575,-0.175968102,0.8851733356
1552807_a_at,17.636623,3.3225274,2.8010747,12.214341,10.4795752,7.50770785,-0.4811358207,0.7164133762
1552808_at,9.435826,7.6859193,5.751559,2.6627965,8.56087265,4.20717775,-1.024905093,0.4914426276
1552809_at,14.5216875,5.2458124,3.434194,4.5302753,9.88374995,3.98223465,-1.311480279,0.402907264
1552811_at,41.68081,72.870766,36.180794,13.454014,57.275788,24.817404,-1.206573191,0.4332965965
1552812_a_at,49.457474,59.75398,58.3493,29.43472,54.605727,43.89201,-0.3150939289,0.8037986565
1552813_at,18.333843,8.730373,19.305109,3.5805752,13.532108,11.4428421,-0.2419411725,0.8456067673
1552814_a_at,3.1094325,2.448112,2.7686536,9.514558,2.77877225,6.1416058,1.144168321,2.210186819
1552816_at,30.583263,17.448355,6.535439,4.788781,24.015809,5.66211,-2.084572726,0.235765949
1552818_a_at,3.0737925,1.143929,0.2929532,2.9115906,2.10886075,1.6022719,-0.3963448469,0.7597807963
1552819_at,4.9289384,12.514175,7.347707,12.046464,8.7215567,9.6970855,0.1529655415,1.111852601
1552822_at,12.947099,30.381361,27.634548,14.3344145,21.66423,20.98448125,-0.04599216129,0.9686234521
1552825_at,17.686014,4.929734,5.178184,3.5937378,11.307874,4.3859609,-1.366362857,0.3878678609
1552826_at,7.7994657,5.189726,4.3655987,0.6261493,6.49459585,2.495874,-1.379694647,0.3843001255
1552827_s_at,12.327474,17.190277,16.247885,3.3068821,14.7588755,9.77738355,-0.5940624511,0.6624748308
1552828_at,36.434578,13.144443,4.1607814,31.609566,24.7895105,17.8851737,-0.4709656541,0.7214815194
1552829_at,37.39077,22.340082,15.210195,18.526394,29.865426,16.8682945,-0.8241621858,0.5648101085
1552830_at,10.666222,8.533072,7.3358784,8.415335,9.599647,7.8756067,-0.2855902895,0.8204058649
1552833_at,6.3930182,4.3105617,8.071289,5.693915,5.35178995,6.882602,0.3629325923,1.286037394
1552834_at,11.418609,2.05663,7.659635,8.336349,6.7376195,7.997992,0.247398882,1.187064957
1552835_at,3.447828,8.7630205,0.8338519,2.725916,6.10542425,1.77988395,-1.778308369,0.2915250238
1552836_at,33.875996,56.82324,51.929058,52.82655,45.349618,52.377804,0.207865176,1.154977843
1552837_at,0.3090975,0.28455105,2.0632741,0.10399826,0.296824275,1.08363618,1.868199479,3.650766704
1552839_at,15.1454935,6.363108,5.830609,0.8371349,10.75430075,3.33387195,-1.689643125,0.3100036002
1552841_s_at,2.4797947,5.981648,3.7264395,0.995572,4.23072135,2.36100575,-0.8415021128,0.5580622203
1552842_at,2.0402362,3.4007099,2.3063304,4.935746,2.72047305,3.6210382,0.4125458599,1.331032557
1552843_at,1.3557427,4.3907723,1.0768899,1.0337365,2.8732575,1.0553132,-1.445016061,0.3672880694
1552845_at,9.278493,30.630384,40.65579,7.8757315,19.9544385,24.26576075,0.2822124071,1.21605831
1552846_s_at,109.28923,169.88687,134.59283,98.40917,139.58805,116.501,-0.2608331006,0.8346058276
1552848_a_at,190.91013,117.58709,165.83643,121.49886,154.24861,143.667645,-0.1025222957,0.9314031744
1552849_at,2.6647987,11.170627,5.61906,13.134404,6.91771285,9.376732,0.4387900694,1.355467075
1552851_at,13.258072,7.838093,0.5809175,0.93940777,10.5480825,0.760162635,-3.794528837,0.07206642866
1552852_a_at,17.382517,1.629903,8.093062,0.9936214,9.50621,4.5433417,-1.065116459,0.4779340768
1552853_at,1.4110718,2.2442238,0.72220844,1.9716169,1.8276478,1.34691267,-0.4403317666,0.7369651144
1552854_a_at,3.974897,0.8417461,1.816104,2.1560545,2.40832155,1.98607925,-0.2781048367,0.8246736197
1552856_at,10.395676,11.916629,9.378624,13.285635,11.1561525,11.3321295,0.02257943293,1.015773987
1552857_a_at,1.4719238,3.3340752,2.5066748,6.605554,2.4029995,4.5561144,0.922967624,1.896011381
1552858_at,6.4387407,9.254628,4.6424646,9.692015,7.84668435,7.1672398,-0.1306655411,0.9134099806
1552860_at,2.6475747,1.0771037,1.4630282,0.8056821,1.8623392,1.13435515,-0.7152434666,0.6091023322
1552862_at,16.923353,31.22632,25.390734,32.20497,24.0748365,28.797852,0.2584352064,1.196180585
1552863_a_at,165.88567,140.86206,75.33013,103.73204,153.373865,89.531085,-0.7765920926,0.5837440753
1552865_a_at,39.704384,29.498287,7.0912023,36.90712,34.6013355,21.99916115,-0.6533792089,0.6357893657
1552867_at,172.24088,50.773914,36.04457,27.595585,111.507397,31.8200775,-1.809130162,0.2853629298
1552868_at,46.558502,36.84752,39.90218,34.348354,41.703011,37.125267,-0.1677501499,0.8902298925
1552870_s_at,15.567321,6.536332,0.09159524,7.0590534,11.0518265,3.57532432,-1.628138798,0.3235052885
1552872_at,7.7576404,3.8261714,0.79792416,1.2887585,5.7919059,1.04334133,-2.472826949,0.1801378248
1552873_s_at,76.00983,84.70404,21.16175,33.911957,80.356935,27.5368535,-1.545058818,0.34268173
1552875_a_at,1.5801026,2.189631,1.6481527,0.61617976,1.8848668,1.13216623,-0.7353767775,0.6006611343
1552876_at,13.417424,8.80155,5.417119,10.713108,11.109487,8.0651135,-0.4620254577,0.7259663295
1552877_s_at,23.130308,22.139528,17.996582,5.5554814,22.634918,11.7760317,-0.94269662,0.5202595256
1552878_at,16.102274,9.7994795,5.6075554,12.380467,12.95087675,8.9940112,-0.5260131833,0.6944712218
1552879_a_at,46.518276,28.001823,23.292604,24.636005,37.2600495,23.9643045,-0.6367425207,0.6431635175
1552880_at,18.086512,13.312792,12.280461,2.3490634,15.699652,7.3147622,-1.101849712,0.4659187478
1552882_a_at,3.7589624,22.03598,22.54755,10.721875,12.8974712,16.6347125,0.3671087072,1.289765431
1552884_at,26.137173,34.936604,20.091337,23.364481,30.5368885,21.727909,-0.4910037264,0.7115298928
1552885_a_at,23.682558,86.897865,25.382973,17.45137,55.2902115,21.4171715,-1.36825613,0.3873591892
1552887_at,28.236391,34.451317,22.016302,25.660961,31.343854,23.8386315,-0.394881165,0.7605520208
1552889_a_at,114.85402,68.89398,77.34424,82.30398,91.874,79.82411,-0.2028320794,0.8688433071
1552890_a_at,3.3624237,4.9300966,2.1439455,2.4543917,4.14626015,2.2991686,-0.8506983747,0.5545162428
1552892_at,6.5463142,5.7334695,24.243073,7.9497805,6.13989185,16.09642675,1.390455311,2.621614052
1552893_at,24.6715,58.84228,35.505367,37.682995,41.75689,36.594181,-0.1904000083,0.8763627033
1552895_a_at,13.232974,11.117177,7.6392584,13.561457,12.1750755,10.6003577,-0.1998177706,0.870660531
1552897_a_at,283.66223,638.9546,185.05463,133.77577,461.308415,159.4152,-1.532942415,0.3455718448
